"Utility.ID","Utility.Name","Month","Rate"
4000,"Muscoda Light And Water Utility",9,0.1028
4000,"Muscoda Light And Water Utility",10,0.1028
4000,"Muscoda Light And Water Utility",11,0.1028
4000,"Muscoda Light And Water Utility",12,0.1028
4000,"Muscoda Light And Water Utility",1,0.1028
4000,"Muscoda Light And Water Utility",2,0.1028
4100,"New Glarus Light And Water Works",5,0.1028
4100,"New Glarus Light And Water Works",6,0.1028
4100,"New Glarus Light And Water Works",7,0.1028
4100,"New Glarus Light And Water Works",8,0.1028
4100,"New Glarus Light And Water Works",9,0.1028
4100,"New Glarus Light And Water Works",10,0.1028
4100,"New Glarus Light And Water Works",11,0.1028
4100,"New Glarus Light And Water Works",12,0.1028
4100,"New Glarus Light And Water Works",1,0.1028
4100,"New Glarus Light And Water Works",2,0.1028
4100,"New Glarus Light And Water Works",3,0.1028
4100,"New Glarus Light And Water Works",4,0.1028
4110,"New Holstein Public Utility",3,0.11
4110,"New Holstein Public Utility",4,0.11
4110,"New Holstein Public Utility",5,0.11
4110,"New Holstein Public Utility",6,0.11
4110,"New Holstein Public Utility",7,0.11
4110,"New Holstein Public Utility",8,0.11
4110,"New Holstein Public Utility",9,0.11
4110,"New Holstein Public Utility",10,0.11
4110,"New Holstein Public Utility",11,0.11
4110,"New Holstein Public Utility",12,0.11
4110,"New Holstein Public Utility",1,0.11
4110,"New Holstein Public Utility",2,0.11
4120,"City of New Lisbon Electric and Water Utility",4,0.0939
4120,"City of New Lisbon Electric and Water Utility",5,0.0939
4120,"City of New Lisbon Electric and Water Utility",6,0.0939
4120,"City of New Lisbon Electric and Water Utility",7,0.0939
4120,"City of New Lisbon Electric and Water Utility",8,0.0939
4120,"City of New Lisbon Electric and Water Utility",9,0.0939
4120,"City of New Lisbon Electric and Water Utility",10,0.0939
4120,"City of New Lisbon Electric and Water Utility",11,0.0939
4120,"City of New Lisbon Electric and Water Utility",12,0.0939
4120,"City of New Lisbon Electric and Water Utility",1,0.0939
4120,"City of New Lisbon Electric and Water Utility",2,0.0939
4120,"City of New Lisbon Electric and Water Utility",3,0.0939
4130,"New London Electric and Water Utility",3,0.1034
4130,"New London Electric and Water Utility",4,0.1034
4130,"New London Electric and Water Utility",5,0.1034
4130,"New London Electric and Water Utility",6,0.1034
4130,"New London Electric and Water Utility",7,0.0968
4130,"New London Electric and Water Utility",8,0.0968
4130,"New London Electric and Water Utility",9,0.0968
4130,"New London Electric and Water Utility",10,0.0968
4130,"New London Electric and Water Utility",11,0.0968
4130,"New London Electric and Water Utility",12,0.0968
4130,"New London Electric and Water Utility",1,0.0968
4130,"New London Electric and Water Utility",2,0.0968
4139,"New Richmond Municipal Electric Utility",4,0.1065
4139,"New Richmond Municipal Electric Utility",5,0.1065
4139,"New Richmond Municipal Electric Utility",6,0.1065
4139,"New Richmond Municipal Electric Utility",7,0.1065
4139,"New Richmond Municipal Electric Utility",8,0.1065
4139,"New Richmond Municipal Electric Utility",9,0.1065
4139,"New Richmond Municipal Electric Utility",10,0.1065
4139,"New Richmond Municipal Electric Utility",11,0.1065
4139,"New Richmond Municipal Electric Utility",12,0.1065
4139,"New Richmond Municipal Electric Utility",1,0.1065
4139,"New Richmond Municipal Electric Utility",2,0.1065
4139,"New Richmond Municipal Electric Utility",3,0.1065
4190,"North Central Power Company Inc",3,0.1214
4190,"North Central Power Company Inc",4,0.1214
4190,"North Central Power Company Inc",5,0.1214
4190,"North Central Power Company Inc",6,0.1214
4190,"North Central Power Company Inc",7,0.1214
4190,"North Central Power Company Inc",8,0.1214
4190,"North Central Power Company Inc",9,0.1214
4190,"North Central Power Company Inc",10,0.1214
4190,"North Central Power Company Inc",11,0.1214
4190,"North Central Power Company Inc",12,0.1214
4190,"North Central Power Company Inc",1,0.1214
4190,"North Central Power Company Inc",2,0.1214
4220,"Northern States Power Company (WIS)",1,0.11365
4220,"Northern States Power Company (WIS)",2,0.11365
4220,"Northern States Power Company (WIS)",3,0.11365
4220,"Northern States Power Company (WIS)",4,0.11365
4220,"Northern States Power Company (WIS)",5,0.11365
4220,"Northern States Power Company (WIS)",6,0.12518
4220,"Northern States Power Company (WIS)",7,0.12518
4220,"Northern States Power Company (WIS)",8,0.12518
4220,"Northern States Power Company (WIS)",9,0.12518
4220,"Northern States Power Company (WIS)",10,0.11365
4220,"Northern States Power Company (WIS)",11,0.11365
4220,"Northern States Power Company (WIS)",12,0.11365
4280,"Northwestern Wisconsin Electric Co",3,0.1161
4280,"Northwestern Wisconsin Electric Co",4,0.1161
4280,"Northwestern Wisconsin Electric Co",5,0.1161
4280,"Northwestern Wisconsin Electric Co",6,0.1161
4280,"Northwestern Wisconsin Electric Co",7,0.1161
4280,"Northwestern Wisconsin Electric Co",8,0.1161
4280,"Northwestern Wisconsin Electric Co",9,0.1161
4280,"Northwestern Wisconsin Electric Co",10,0.1161
4280,"Northwestern Wisconsin Electric Co",11,0.1161
4280,"Northwestern Wisconsin Electric Co",12,0.1161
4280,"Northwestern Wisconsin Electric Co",1,0.1161
4280,"Northwestern Wisconsin Electric Co",2,0.1161
4340,"City of Oconomowoc Utilities",3,0.113
4340,"City of Oconomowoc Utilities",4,0.113
4340,"City of Oconomowoc Utilities",5,0.113
4340,"City of Oconomowoc Utilities",6,0.113
4340,"City of Oconomowoc Utilities",7,0.113
4340,"City of Oconomowoc Utilities",8,0.113
4340,"City of Oconomowoc Utilities",9,0.113
4340,"City of Oconomowoc Utilities",10,0.113
4340,"City of Oconomowoc Utilities",11,0.113
4340,"City of Oconomowoc Utilities",12,0.113
4340,"City of Oconomowoc Utilities",1,0.113
4340,"City of Oconomowoc Utilities",2,0.113
4360,"Oconto Falls Water And Light Commission",4,0.1197
4360,"Oconto Falls Water And Light Commission",5,0.1197
4360,"Oconto Falls Water And Light Commission",6,0.1197
4360,"Oconto Falls Water And Light Commission",7,0.1197
4360,"Oconto Falls Water And Light Commission",8,0.1197
4360,"Oconto Falls Water And Light Commission",9,0.1197
4360,"Oconto Falls Water And Light Commission",10,0.1197
4360,"Oconto Falls Water And Light Commission",11,0.1197
4360,"Oconto Falls Water And Light Commission",12,0.1197
4360,"Oconto Falls Water And Light Commission",1,0.1197
4360,"Oconto Falls Water And Light Commission",2,0.1197
4360,"Oconto Falls Water And Light Commission",3,0.1197
4530,"Village of Pardeeville Electric Utility",3,0.1006
4530,"Village of Pardeeville Electric Utility",4,0.1006
4530,"Village of Pardeeville Electric Utility",5,0.1006
4530,"Village of Pardeeville Electric Utility",6,0.1006
4530,"Village of Pardeeville Electric Utility",7,0.1006
4530,"Village of Pardeeville Electric Utility",8,0.1006
4530,"Village of Pardeeville Electric Utility",9,0.1006
4530,"Village of Pardeeville Electric Utility",10,0.1006
4530,"Village of Pardeeville Electric Utility",11,0.1006
4530,"Village of Pardeeville Electric Utility",12,0.1006
4530,"Village of Pardeeville Electric Utility",1,0.1006
4530,"Village of Pardeeville Electric Utility",2,0.1006
4660,"Pioneer Power And Light Company",4,0.1269
4660,"Pioneer Power And Light Company",5,0.1269
4660,"Pioneer Power And Light Company",5,0.1269
4660,"Pioneer Power And Light Company",6,0.1269
4660,"Pioneer Power And Light Company",7,0.1269
4660,"Pioneer Power And Light Company",9,0.1269
4660,"Pioneer Power And Light Company",10,0.1269
4660,"Pioneer Power And Light Company",11,0.1269
4660,"Pioneer Power And Light Company",11,0.1269
4660,"Pioneer Power And Light Company",1,0.1269
4660,"Pioneer Power And Light Company",2,0.1269
4660,"Pioneer Power And Light Company",3,0.1269
4740,"Plymouth Utilities",4,0.1055
4740,"Plymouth Utilities",5,0.1055
4740,"Plymouth Utilities",6,0.1055
4740,"Plymouth Utilities",7,0.1055
4740,"Plymouth Utilities",8,0.1055
4740,"Plymouth Utilities",9,0.1055
4740,"Plymouth Utilities",10,0.1055
4740,"Plymouth Utilities",11,0.1055
4740,"Plymouth Utilities",12,0.1055
4740,"Plymouth Utilities",1,0.1055
4740,"Plymouth Utilities",2,0.1055
4740,"Plymouth Utilities",3,0.1055
4830,"Prairie Du Sac Municipal Electric and Water",4,0.108
4830,"Prairie Du Sac Municipal Electric and Water",5,0.108
4830,"Prairie Du Sac Municipal Electric and Water",6,0.108
4830,"Prairie Du Sac Municipal Electric and Water",7,0.108
4830,"Prairie Du Sac Municipal Electric and Water",8,0.108
4830,"Prairie Du Sac Municipal Electric and Water",9,0.108
4830,"Prairie Du Sac Municipal Electric and Water",10,0.108
4830,"Prairie Du Sac Municipal Electric and Water",11,0.108
4830,"Prairie Du Sac Municipal Electric and Water",12,0.108
4830,"Prairie Du Sac Municipal Electric and Water",1,0.108
4830,"Prairie Du Sac Municipal Electric and Water",2,0.108
4830,"Prairie Du Sac Municipal Electric and Water",3,0.108
4880,"Princeton Municipal Water and Electric Utility",5,0.07
4880,"Princeton Municipal Water and Electric Utility",6,0.07
4880,"Princeton Municipal Water and Electric Utility",7,0.07
4880,"Princeton Municipal Water and Electric Utility",8,0.07
4880,"Princeton Municipal Water and Electric Utility",9,0.07
4880,"Princeton Municipal Water and Electric Utility",10,0.07
4880,"Princeton Municipal Water and Electric Utility",11,0.07
4880,"Princeton Municipal Water and Electric Utility",12,0.07
4880,"Princeton Municipal Water and Electric Utility",1,0.07
4880,"Princeton Municipal Water and Electric Utility",2,0.07
4880,"Princeton Municipal Water and Electric Utility",3,0.07
4880,"Princeton Municipal Water and Electric Utility",4,0.07
4970,"Reedsburg Utility Commission",4,0.111
4970,"Reedsburg Utility Commission",5,0.111
4970,"Reedsburg Utility Commission",6,0.111
4970,"Reedsburg Utility Commission",7,0.111
4970,"Reedsburg Utility Commission",8,0.111
4970,"Reedsburg Utility Commission",9,0.111
4970,"Reedsburg Utility Commission",10,0.111
4970,"Reedsburg Utility Commission",11,0.111
4970,"Reedsburg Utility Commission",12,0.111
4970,"Reedsburg Utility Commission",1,0.111
4970,"Reedsburg Utility Commission",2,0.111
4970,"Reedsburg Utility Commission",3,0.111
5050,"Rice Lake Municipal Water and Electric Utility",3,0.0891
5050,"Rice Lake Municipal Water and Electric Utility",4,0.0891
5050,"Rice Lake Municipal Water and Electric Utility",5,0.0891
5050,"Rice Lake Municipal Water and Electric Utility",6,0.0891
5050,"Rice Lake Municipal Water and Electric Utility",7,0.0891
5050,"Rice Lake Municipal Water and Electric Utility",8,0.0891
5050,"Rice Lake Municipal Water and Electric Utility",9,0.0891
5050,"Rice Lake Municipal Water and Electric Utility",10,0.0891
5050,"Rice Lake Municipal Water and Electric Utility",11,0.0891
5050,"Rice Lake Municipal Water and Electric Utility",12,0.0891
5050,"Rice Lake Municipal Water and Electric Utility",1,0.0891
5050,"Rice Lake Municipal Water and Electric Utility",2,0.0891
5070,"Richland Center Electric Utility",4,0.0935
5070,"Richland Center Electric Utility",5,0.0935
5070,"Richland Center Electric Utility",6,0.0935
5070,"Richland Center Electric Utility",7,0.0935
5070,"Richland Center Electric Utility",8,0.0935
5070,"Richland Center Electric Utility",9,0.0935
5070,"Richland Center Electric Utility",10,0.0935
5070,"Richland Center Electric Utility",11,0.0935
5070,"Richland Center Electric Utility",12,0.0935
5070,"Richland Center Electric Utility",1,0.0935
5070,"Richland Center Electric Utility",2,0.0935
5070,"Richland Center Electric Utility",3,0.0935
5110,"River Falls Municipal Utility",4,0.111
5110,"River Falls Municipal Utility",5,0.111
5110,"River Falls Municipal Utility",6,0.111
5110,"River Falls Municipal Utility",7,0.111
5110,"River Falls Municipal Utility",8,0.111
5110,"River Falls Municipal Utility",9,0.111
5110,"River Falls Municipal Utility",10,0.111
5110,"River Falls Municipal Utility",11,0.111
5110,"River Falls Municipal Utility",12,0.111
5110,"River Falls Municipal Utility",1,0.111
5110,"River Falls Municipal Utility",2,0.111
5110,"River Falls Municipal Utility",3,0.111
5260,"Sauk City Municipal Water and Light Utility",3,0.105
5260,"Sauk City Municipal Water and Light Utility",4,0.105
5260,"Sauk City Municipal Water and Light Utility",5,0.105
5260,"Sauk City Municipal Water and Light Utility",6,0.105
5260,"Sauk City Municipal Water and Light Utility",7,0.105
5260,"Sauk City Municipal Water and Light Utility",8,0.105
5260,"Sauk City Municipal Water and Light Utility",9,0.105
5260,"Sauk City Municipal Water and Light Utility",10,0.105
5260,"Sauk City Municipal Water and Light Utility",11,0.105
5260,"Sauk City Municipal Water and Light Utility",12,0.105
5260,"Sauk City Municipal Water and Light Utility",1,0.105
5260,"Sauk City Municipal Water and Light Utility",2,0.105
5350,"Shawano Municipal Utilities (1)",3,0.095
5350,"Shawano Municipal Utilities (1)",4,0.095
5350,"Shawano Municipal Utilities (1)",5,0.095
5350,"Shawano Municipal Utilities (1)",6,0.095
5350,"Shawano Municipal Utilities (1)",7,0.095
5350,"Shawano Municipal Utilities (1)",8,0.095
5350,"Shawano Municipal Utilities (1)",9,0.095
5350,"Shawano Municipal Utilities (1)",10,0.095
5350,"Shawano Municipal Utilities (1)",11,0.095
5350,"Shawano Municipal Utilities (1)",12,0.095
5350,"Shawano Municipal Utilities (1)",1,0.095
5350,"Shawano Municipal Utilities (1)",2,0.095
5380,"Sheboygan Falls Utilities",4,0.0795
5380,"Sheboygan Falls Utilities",5,0.0795
5380,"Sheboygan Falls Utilities",6,0.0795
5380,"Sheboygan Falls Utilities",7,0.0795
5380,"Sheboygan Falls Utilities",8,0.0795
5380,"Sheboygan Falls Utilities",9,0.0795
5380,"Sheboygan Falls Utilities",10,0.0795
5380,"Sheboygan Falls Utilities",11,0.0795
5380,"Sheboygan Falls Utilities",12,0.0795
5380,"Sheboygan Falls Utilities",1,0.0795
5380,"Sheboygan Falls Utilities",2,0.0795
5380,"Sheboygan Falls Utilities",3,0.0795
5460,"Shullsburg Electric Utility",3,0.0965
5460,"Shullsburg Electric Utility",4,0.0965
5460,"Shullsburg Electric Utility",5,0.0965
5460,"Shullsburg Electric Utility",6,0.0965
5460,"Shullsburg Electric Utility",7,0.0965
5460,"Shullsburg Electric Utility",8,0.0965
5460,"Shullsburg Electric Utility",9,0.0965
5460,"Shullsburg Electric Utility",10,0.0965
5460,"Shullsburg Electric Utility",11,0.0965
5460,"Shullsburg Electric Utility",12,0.0965
5460,"Shullsburg Electric Utility",1,0.0965
5460,"Shullsburg Electric Utility",2,0.0965
5510,"Slinger Utilities",3,0.0964
5510,"Slinger Utilities",4,0.0964
5510,"Slinger Utilities",5,0.0964
5510,"Slinger Utilities",6,0.0964
5510,"Slinger Utilities",7,0.0964
5510,"Slinger Utilities",8,0.0964
5510,"Slinger Utilities",9,0.0964
5510,"Slinger Utilities",10,0.0964
5510,"Slinger Utilities",11,0.0964
5510,"Slinger Utilities",12,0.0964
5510,"Slinger Utilities",1,0.0964
5510,"Slinger Utilities",2,0.0964
5630,"Spooner Municipal Utilities",3,0.103
5630,"Spooner Municipal Utilities",4,0.103
5630,"Spooner Municipal Utilities",5,0.103
5630,"Spooner Municipal Utilities",6,0.103
5630,"Spooner Municipal Utilities",7,0.103
5630,"Spooner Municipal Utilities",8,0.103
5630,"Spooner Municipal Utilities",9,0.103
5630,"Spooner Municipal Utilities",10,0.103
5630,"Spooner Municipal Utilities",11,0.103
5630,"Spooner Municipal Utilities",12,0.103
5630,"Spooner Municipal Utilities",1,0.103
5630,"Spooner Municipal Utilities",2,0.103
5740,"Stoughton Electric Utility",3,0.0981
5740,"Stoughton Electric Utility",4,0.0981
5740,"Stoughton Electric Utility",5,0.0981
5740,"Stoughton Electric Utility",6,0.0981
5740,"Stoughton Electric Utility",7,0.0981
5740,"Stoughton Electric Utility",8,0.0981
5740,"Stoughton Electric Utility",9,0.0981
5740,"Stoughton Electric Utility",10,0.0981
5740,"Stoughton Electric Utility",11,0.0981
5740,"Stoughton Electric Utility",12,0.0981
5740,"Stoughton Electric Utility",1,0.0981
5740,"Stoughton Electric Utility",2,0.0981
5760,"Stratford Municipal Water and Electric Utility",4,0.0907
5760,"Stratford Municipal Water and Electric Utility",5,0.0907
5760,"Stratford Municipal Water and Electric Utility",6,0.0907
5760,"Stratford Municipal Water and Electric Utility",7,0.0907
5760,"Stratford Municipal Water and Electric Utility",8,0.0907
5760,"Stratford Municipal Water and Electric Utility",9,0.0907
5760,"Stratford Municipal Water and Electric Utility",10,0.0907
5760,"Stratford Municipal Water and Electric Utility",11,0.0907
5760,"Stratford Municipal Water and Electric Utility",12,0.0907
5760,"Stratford Municipal Water and Electric Utility",1,0.0907
5760,"Stratford Municipal Water and Electric Utility",2,0.0907
5760,"Stratford Municipal Water and Electric Utility",3,0.0907
5780,"Sturgeon Bay Utilities",3,0.106
5780,"Sturgeon Bay Utilities",4,0.106
5780,"Sturgeon Bay Utilities",5,0.106
5780,"Sturgeon Bay Utilities",6,0.106
5780,"Sturgeon Bay Utilities",7,0.106
5780,"Sturgeon Bay Utilities",8,0.0985
5780,"Sturgeon Bay Utilities",9,0.0985
5780,"Sturgeon Bay Utilities",10,0.0985
5780,"Sturgeon Bay Utilities",11,0.0985
5780,"Sturgeon Bay Utilities",12,0.0985
5780,"Sturgeon Bay Utilities",1,0.0985
5780,"Sturgeon Bay Utilities",2,0.0985
5810,"Sun Prairie Utilities",3,0.0922
5810,"Sun Prairie Utilities",4,0.0922
5810,"Sun Prairie Utilities",5,0.0922
5810,"Sun Prairie Utilities",6,0.0922
5810,"Sun Prairie Utilities",7,0.0922
5810,"Sun Prairie Utilities",8,0.0922
5810,"Sun Prairie Utilities",8,0.0922
5810,"Sun Prairie Utilities",10,0.0922
5810,"Sun Prairie Utilities",11,0.0922
5810,"Sun Prairie Utilities",12,0.0922
5810,"Sun Prairie Utilities",1,0.0922
5810,"Sun Prairie Utilities",2,0.0922
5820,"Superior Water Light And Power Company",4,0.115
5820,"Superior Water Light And Power Company",5,0.115
5820,"Superior Water Light And Power Company",6,0.115
5820,"Superior Water Light And Power Company",7,0.115
5820,"Superior Water Light And Power Company",8,0.115
5820,"Superior Water Light And Power Company",9,0.115
5820,"Superior Water Light And Power Company",10,0.115
5820,"Superior Water Light And Power Company",11,0.115
5820,"Superior Water Light And Power Company",12,0.115
5820,"Superior Water Light And Power Company",1,0.115
5820,"Superior Water Light And Power Company",2,0.115
5820,"Superior Water Light And Power Company",3,0.115
5940,"Trempealeau Municipal Electric and Water Utility",3,0.1245
5940,"Trempealeau Municipal Electric and Water Utility",4,0.1245
5940,"Trempealeau Municipal Electric and Water Utility",5,0.1245
5940,"Trempealeau Municipal Electric and Water Utility",6,0.1245
5940,"Trempealeau Municipal Electric and Water Utility",7,0.1245
5940,"Trempealeau Municipal Electric and Water Utility",8,0.1245
5940,"Trempealeau Municipal Electric and Water Utility",9,0.1245
5940,"Trempealeau Municipal Electric and Water Utility",10,0.1245
5940,"Trempealeau Municipal Electric and Water Utility",11,0.1245
5940,"Trempealeau Municipal Electric and Water Utility",12,0.1245
5940,"Trempealeau Municipal Electric and Water Utility",1,0.1245
5940,"Trempealeau Municipal Electric and Water Utility",2,0.1245
5990,"Two Rivers Water and Light Utility",3,0.1031
5990,"Two Rivers Water and Light Utility",4,0.1031
5990,"Two Rivers Water and Light Utility",5,0.1031
5990,"Two Rivers Water and Light Utility",6,0.1031
5990,"Two Rivers Water and Light Utility",7,0.1031
5990,"Two Rivers Water and Light Utility",8,0.1031
5990,"Two Rivers Water and Light Utility",9,0.1031
5990,"Two Rivers Water and Light Utility",10,0.1031
5990,"Two Rivers Water and Light Utility",11,0.1031
5990,"Two Rivers Water and Light Utility",12,0.1031
5990,"Two Rivers Water and Light Utility",1,0.1031
5990,"Two Rivers Water and Light Utility",2,0.1031
6130,"Viola Municipal Water And Electric Utility",3,0.1002
6130,"Viola Municipal Water And Electric Utility",5,0.1002
6130,"Viola Municipal Water And Electric Utility",5,0.1002
6130,"Viola Municipal Water And Electric Utility",6,0.1002
6130,"Viola Municipal Water And Electric Utility",7,0.1002
6130,"Viola Municipal Water And Electric Utility",8,0.1002
6130,"Viola Municipal Water And Electric Utility",9,0.1002
6130,"Viola Municipal Water And Electric Utility",10,0.1002
6130,"Viola Municipal Water And Electric Utility",11,0.1002
6130,"Viola Municipal Water And Electric Utility",12,0.1002
6130,"Viola Municipal Water And Electric Utility",1,0.1002
6130,"Viola Municipal Water And Electric Utility",2,0.1002
6220,"Waterloo Water And Light Commission",3,0.1025
6220,"Waterloo Water And Light Commission",4,0.1025
6220,"Waterloo Water And Light Commission",5,0.1025
6220,"Waterloo Water And Light Commission",6,0.1025
6220,"Waterloo Water And Light Commission",7,0.1025
6220,"Waterloo Water And Light Commission",8,0.1025
6220,"Waterloo Water And Light Commission",9,0.1025
6220,"Waterloo Water And Light Commission",10,0.1025
6220,"Waterloo Water And Light Commission",11,0.1025
6220,"Waterloo Water And Light Commission",12,0.1025
6220,"Waterloo Water And Light Commission",1,0.1025
6220,"Waterloo Water And Light Commission",2,0.1025
6260,"Waunakee Water And Light Commission",4,0.1005
6260,"Waunakee Water And Light Commission",5,0.1005
6260,"Waunakee Water And Light Commission",6,0.1005
6260,"Waunakee Water And Light Commission",7,0.1005
6260,"Waunakee Water And Light Commission",8,0.1005
6260,"Waunakee Water And Light Commission",9,0.1005
6260,"Waunakee Water And Light Commission",10,0.1005
6260,"Waunakee Water And Light Commission",11,0.1005
6260,"Waunakee Water And Light Commission",12,0.1005
6260,"Waunakee Water And Light Commission",1,0.1005
6260,"Waunakee Water And Light Commission",2,0.1005
6260,"Waunakee Water And Light Commission",3,0.1005
6290,"Waupun Public Utilities",4,0.1052
6290,"Waupun Public Utilities",5,0.1052
6290,"Waupun Public Utilities",6,0.1052
6290,"Waupun Public Utilities",7,0.1052
6290,"Waupun Public Utilities",8,0.1052
6290,"Waupun Public Utilities",9,0.1052
6290,"Waupun Public Utilities",10,0.1052
6290,"Waupun Public Utilities",11,0.1052
6290,"Waupun Public Utilities",12,0.1052
6290,"Waupun Public Utilities",1,0.1052
6290,"Waupun Public Utilities",2,0.1052
6290,"Waupun Public Utilities",3,0.1052
6400,"City of Westby Municipal Electric and Water Utility",4,0.1088
6400,"City of Westby Municipal Electric and Water Utility",5,0.1088
6400,"City of Westby Municipal Electric and Water Utility",5,0.1088
6400,"City of Westby Municipal Electric and Water Utility",7,0.1088
6400,"City of Westby Municipal Electric and Water Utility",8,0.1088
6400,"City of Westby Municipal Electric and Water Utility",9,0.1088
6400,"City of Westby Municipal Electric and Water Utility",10,0.1088
6400,"City of Westby Municipal Electric and Water Utility",11,0.1088
6400,"City of Westby Municipal Electric and Water Utility",12,0.1088
6400,"City of Westby Municipal Electric and Water Utility",1,0.1088
6400,"City of Westby Municipal Electric and Water Utility",2,0.1088
6400,"City of Westby Municipal Electric and Water Utility",3,0.1088
6410,"Westfield Milling & Electric Light Company",4,0.1372
6410,"Westfield Milling & Electric Light Company",5,0.1372
6410,"Westfield Milling & Electric Light Company",5,0.1372
6410,"Westfield Milling & Electric Light Company",6,0.1372
6410,"Westfield Milling & Electric Light Company",7,0.1372
6410,"Westfield Milling & Electric Light Company",9,0.1372
6410,"Westfield Milling & Electric Light Company",10,0.1372
6410,"Westfield Milling & Electric Light Company",11,0.1372
6410,"Westfield Milling & Electric Light Company",11,0.1372
6410,"Westfield Milling & Electric Light Company",1,0.1372
6410,"Westfield Milling & Electric Light Company",2,0.1372
6410,"Westfield Milling & Electric Light Company",3,0.1372
6490,"Whitehall Municipal Electric Utility",4,0.1077
6490,"Whitehall Municipal Electric Utility",5,0.1077
6490,"Whitehall Municipal Electric Utility",6,0.1077
6490,"Whitehall Municipal Electric Utility",7,0.1077
6490,"Whitehall Municipal Electric Utility",8,0.1077
6490,"Whitehall Municipal Electric Utility",9,0.1077
6490,"Whitehall Municipal Electric Utility",10,0.1077
6490,"Whitehall Municipal Electric Utility",11,0.1077
6490,"Whitehall Municipal Electric Utility",12,0.1077
6490,"Whitehall Municipal Electric Utility",1,0.1077
6490,"Whitehall Municipal Electric Utility",2,0.1077
6490,"Whitehall Municipal Electric Utility",3,0.1077
6610,"Wisconsin Dells Municipal Electric Utility",5,0.0994
6610,"Wisconsin Dells Municipal Electric Utility",6,0.0994
6610,"Wisconsin Dells Municipal Electric Utility",7,0.0994
6610,"Wisconsin Dells Municipal Electric Utility",8,0.0994
6610,"Wisconsin Dells Municipal Electric Utility",9,0.0994
6610,"Wisconsin Dells Municipal Electric Utility",10,0.0994
6610,"Wisconsin Dells Municipal Electric Utility",11,0.0994
6610,"Wisconsin Dells Municipal Electric Utility",12,0.0994
6610,"Wisconsin Dells Municipal Electric Utility",1,0.0994
6610,"Wisconsin Dells Municipal Electric Utility",2,0.0994
6610,"Wisconsin Dells Municipal Electric Utility",3,0.0994
6610,"Wisconsin Dells Municipal Electric Utility",4,0.0994
6630,"Wisconsin Electric Power Company",1,0.13724
6630,"Wisconsin Electric Power Company",2,0.13724
6630,"Wisconsin Electric Power Company",3,0.13724
6630,"Wisconsin Electric Power Company",4,0.13724
6630,"Wisconsin Electric Power Company",5,0.13724
6630,"Wisconsin Electric Power Company",6,0.13724
6630,"Wisconsin Electric Power Company",7,0.13724
6630,"Wisconsin Electric Power Company",8,0.13724
6630,"Wisconsin Electric Power Company",9,0.13724
6630,"Wisconsin Electric Power Company",10,0.13724
6630,"Wisconsin Electric Power Company",11,0.13724
6630,"Wisconsin Electric Power Company",12,0.13724
6680,"Wisconsin Power And Light Company",1,0.11663
6680,"Wisconsin Power And Light Company",2,0.11663
6680,"Wisconsin Power And Light Company",3,0.11663
6680,"Wisconsin Power And Light Company",4,0.11663
6680,"Wisconsin Power And Light Company",5,0.11663
6680,"Wisconsin Power And Light Company",6,0.11663
6680,"Wisconsin Power And Light Company",7,0.11663
6680,"Wisconsin Power And Light Company",8,0.11663
6680,"Wisconsin Power And Light Company",9,0.11663
6680,"Wisconsin Power And Light Company",10,0.11663
6680,"Wisconsin Power And Light Company",11,0.11663
6680,"Wisconsin Power And Light Company",12,0.11663
6690,"Wisconsin Public Service Corporation",1,0.11118
6690,"Wisconsin Public Service Corporation",2,0.11118
6690,"Wisconsin Public Service Corporation",3,0.11118
6690,"Wisconsin Public Service Corporation",4,0.11118
6690,"Wisconsin Public Service Corporation",5,0.11118
6690,"Wisconsin Public Service Corporation",6,0.11118
6690,"Wisconsin Public Service Corporation",7,0.11118
6690,"Wisconsin Public Service Corporation",8,0.11118
6690,"Wisconsin Public Service Corporation",9,0.11118
6690,"Wisconsin Public Service Corporation",10,0.11118
6690,"Wisconsin Public Service Corporation",11,0.11118
6690,"Wisconsin Public Service Corporation",12,0.11118
6700,"Wisconsin Rapids Water Works and Lighting Commission",3,0.0979
6700,"Wisconsin Rapids Water Works and Lighting Commission",4,0.0979
6700,"Wisconsin Rapids Water Works and Lighting Commission",5,0.0979
6700,"Wisconsin Rapids Water Works and Lighting Commission",6,0.0979
6700,"Wisconsin Rapids Water Works and Lighting Commission",7,0.0979
6700,"Wisconsin Rapids Water Works and Lighting Commission",8,0.0979
6700,"Wisconsin Rapids Water Works and Lighting Commission",9,0.0979
6700,"Wisconsin Rapids Water Works and Lighting Commission",10,0.0979
6700,"Wisconsin Rapids Water Works and Lighting Commission",11,0.0979
6700,"Wisconsin Rapids Water Works and Lighting Commission",12,0.0979
6700,"Wisconsin Rapids Water Works and Lighting Commission",1,0.0979
6700,"Wisconsin Rapids Water Works and Lighting Commission",2,0.0979
6760,"Wonewoc Electric and Water Utility",3,0.0913
6760,"Wonewoc Electric and Water Utility",4,0.0913
6760,"Wonewoc Electric and Water Utility",5,0.0913
6760,"Wonewoc Electric and Water Utility",6,0.0913
6760,"Wonewoc Electric and Water Utility",7,0.0913
6760,"Wonewoc Electric and Water Utility",8,0.0913
6760,"Wonewoc Electric and Water Utility",9,0.0913
6760,"Wonewoc Electric and Water Utility",10,0.0913
6760,"Wonewoc Electric and Water Utility",11,0.0913
6760,"Wonewoc Electric and Water Utility",12,0.0913
