"","OBJECTID","FIPS","COUNTY","STATE","POP2020","SQMI","Shape__Area","Shape__Length","county_fips","zip","zip_54301","zip_54601","zip_54901"
"454",83496,55101000901,"Racine County","WI",3755,1.34,6422754.852,11400.85914,55101,53105,TRUE,FALSE,FALSE
"455",83495,55101000800,"Racine County","WI",4438,2.27,10886093.03,17534.6405,55101,53105,TRUE,FALSE,FALSE
"456",83494,55101000700,"Racine County","WI",5730,0.91,4390230.34,9094.73607,55101,53105,TRUE,FALSE,FALSE
"457",83493,55101000600,"Racine County","WI",5485,0.91,4367065.121,12146.43533,55101,53105,TRUE,FALSE,FALSE
"458",83492,55101000500,"Racine County","WI",5300,0.7,3357788.082,18585.44088,55101,53105,TRUE,FALSE,FALSE
"459",83491,55101000400,"Racine County","WI",3875,0.68,3265935.676,9795.194668,55101,53105,TRUE,FALSE,FALSE
"460",83490,55101000200,"Racine County","WI",6016,0.63,3027068.949,8856.147472,55101,53105,TRUE,FALSE,FALSE
"461",83489,55099970700,"Price County","WI",2484,257.47,1356358005,181600.5401,55099,54459,FALSE,TRUE,FALSE
"462",83488,55099970600,"Price County","WI",2223,291.5,1538805247,232704.8889,55099,54459,FALSE,TRUE,FALSE
"463",83487,55099970500,"Price County","WI",2015,75.63,401627757.4,130178.6042,55099,54459,FALSE,TRUE,FALSE
"464",83486,55099970400,"Price County","WI",1760,200.55,1064987670,177292.1894,55099,54459,FALSE,TRUE,FALSE
"465",83485,55099970200,"Price County","WI",2583,17.94,96080207.63,59420.44318,55099,54459,FALSE,TRUE,FALSE
"466",83484,55099970100,"Price County","WI",2570,434.95,2322481799,333625.7081,55099,54459,FALSE,TRUE,FALSE
"467",83859,55097961102,"Portage County","WI",NA,4.53,23073342.05,23711.71374,55097,54406,FALSE,TRUE,FALSE
"468",83858,55097961101,"Portage County","WI",NA,35.28,179548475.2,69656.45128,55097,54406,FALSE,TRUE,FALSE
"469",83483,55097961300,"Portage County","WI",5143,175.37,887787020,125206.6523,55097,54406,FALSE,TRUE,FALSE
"470",83482,55097961200,"Portage County","WI",6381,141.83,718478317.2,108893.816,55097,54406,FALSE,TRUE,FALSE
"471",83481,55097961000,"Portage County","WI",2755,0.55,2786582.527,9238.827258,55097,54406,FALSE,TRUE,FALSE
"472",83480,55097960900,"Portage County","WI",3394,0.74,3760173.875,9258.121638,55097,54406,FALSE,TRUE,FALSE
"473",83479,55097960800,"Portage County","WI",5434,2.85,14523253.98,18771.31746,55097,54406,FALSE,TRUE,FALSE
"474",83478,55097960702,"Portage County","WI",3567,6.17,31400267.83,26195.1113,55097,54406,FALSE,TRUE,FALSE
"475",83477,55097960701,"Portage County","WI",5644,9.35,47531748.45,28675.77206,55097,54406,FALSE,TRUE,FALSE
"476",83476,55097960600,"Portage County","WI",5491,87.48,444856070.1,94180.65796,55097,54406,FALSE,TRUE,FALSE
"477",83475,55097960500,"Portage County","WI",7277,27.88,142222646.8,82744.83201,55097,54406,FALSE,TRUE,FALSE
"478",83474,55097960400,"Portage County","WI",6984,2.51,12802742.64,14350.99477,55097,54406,FALSE,TRUE,FALSE
"479",83473,55097960300,"Portage County","WI",3956,3.23,16481780.28,18866.10426,55097,54406,FALSE,TRUE,FALSE
"480",83472,55097960200,"Portage County","WI",4672,178.15,910479843.1,158504.5131,55097,54406,FALSE,TRUE,FALSE
"481",83471,55097960100,"Portage County","WI",4614,146.9,750498388.7,112837.6597,55097,54406,FALSE,TRUE,FALSE
"482",83857,55095960902,"Polk County","WI",NA,53.79,281084533.8,97902.58718,55095,54001,TRUE,FALSE,FALSE
"483",83470,55095961100,"Polk County","WI",3944,86.62,453430309.2,94346.62362,55095,54001,TRUE,FALSE,FALSE
"484",83469,55095961000,"Polk County","WI",4890,37.95,198404365.4,74726.97286,55095,54001,TRUE,FALSE,FALSE
"485",83468,55095960901,"Polk County","WI",NA,54.1,283536676.6,97522.56541,55095,54001,TRUE,FALSE,FALSE
"486",83467,55095960702,"Polk County","WI",NA,21.91,114990793.3,67316.57177,55095,54001,TRUE,FALSE,FALSE
"487",83466,55095960701,"Polk County","WI",NA,29.73,156363939.6,59589.43897,55095,54001,TRUE,FALSE,FALSE
"488",83465,55095960303,"Polk County","WI",NA,68.46,360962556.1,98465.35877,55095,54001,TRUE,FALSE,FALSE
"489",83464,55095960302,"Polk County","WI",NA,39.74,209627080.1,74862.70273,55095,54001,TRUE,FALSE,FALSE
"490",83463,55095960301,"Polk County","WI",NA,59.24,312462240.9,95563.25174,55095,54001,TRUE,FALSE,FALSE
"491",83416,55095960800,"Polk County","WI",6869,70.51,368844591,96229.56201,55095,54001,TRUE,FALSE,FALSE
"492",83415,55095960600,"Polk County","WI",2287,33.69,177253753.5,71685.33828,55095,54001,TRUE,FALSE,FALSE
"493",83414,55095960500,"Polk County","WI",2913,88.39,464324926.3,138212.0534,55095,54001,TRUE,FALSE,FALSE
"494",83413,55095960200,"Polk County","WI",3751,135.51,716887064.1,158475.6447,55095,54001,TRUE,FALSE,FALSE
"495",83412,55095960100,"Polk County","WI",3873,176.76,936712029,153812.027,55095,54001,TRUE,FALSE,FALSE
"496",83411,55093960800,"Pierce County","WI",3830,179.05,916235348,168858.2876,55093,54003,TRUE,FALSE,FALSE
"497",83410,55093960700,"Pierce County","WI",5042,44.74,229659065.7,80686.29749,55093,54003,TRUE,FALSE,FALSE
"498",83409,55093960600,"Pierce County","WI",5122,115.57,591567685,158535.8548,55093,54003,TRUE,FALSE,FALSE
"499",83408,55093960500,"Pierce County","WI",8535,59.66,306833025.5,91661.78981,55093,54003,TRUE,FALSE,FALSE
"500",83407,55093960400,"Pierce County","WI",5817,3.31,17070997.84,27304.86098,55093,54003,TRUE,FALSE,FALSE
"501",83406,55093960300,"Pierce County","WI",5835,2.87,14794468.64,21383.95117,55093,54003,TRUE,FALSE,FALSE
"502",83405,55093960200,"Pierce County","WI",6460,122.09,628288655.2,124869.6157,55093,54003,TRUE,FALSE,FALSE
"503",83404,55093960100,"Pierce County","WI",2918,65.43,336324126.4,76998.21397,55093,54003,TRUE,FALSE,FALSE
"504",83403,55091950200,"Pepin County","WI",3529,155.58,793549440.8,160034.2435,55091,54721,FALSE,FALSE,TRUE
"505",83402,55091950100,"Pepin County","WI",3970,93.12,476380764.8,102193.2689,55091,54721,FALSE,FALSE,TRUE
"506",83462,55089650104,"Ozaukee County","WI",NA,2.14,10485878.93,13252.86924,55089,53004,TRUE,FALSE,FALSE
"507",83461,55089650103,"Ozaukee County","WI",NA,0.89,4353414.859,9501.033006,55089,53004,TRUE,FALSE,FALSE
"508",83460,55089640202,"Ozaukee County","WI",NA,10.9,53358984.67,41077.65712,55089,53004,TRUE,FALSE,FALSE
"509",83459,55089640201,"Ozaukee County","WI",NA,10.72,52485963.17,35667.74836,55089,53004,TRUE,FALSE,FALSE
"510",83458,55089640102,"Ozaukee County","WI",NA,1.92,9409159.844,12666.99232,55089,53004,TRUE,FALSE,FALSE
"511",83457,55089640101,"Ozaukee County","WI",NA,0.93,4536891.145,9437.140218,55089,53004,TRUE,FALSE,FALSE
"512",83401,55089660304,"Ozaukee County","WI",3171,2.51,12219313.68,15026.56873,55089,53004,TRUE,FALSE,FALSE
"513",83400,55089660303,"Ozaukee County","WI",5114,5.19,25316491.94,20669.06864,55089,53004,TRUE,FALSE,FALSE
"514",83399,55089660301,"Ozaukee County","WI",5693,6.3,30732078.05,26691.36918,55089,53004,TRUE,FALSE,FALSE
"515",83398,55089660202,"Ozaukee County","WI",6606,14.99,73194820.77,54946.25711,55089,53004,TRUE,FALSE,FALSE
"516",83397,55089660201,"Ozaukee County","WI",4189,18.07,88213726.66,39696.08586,55089,53004,TRUE,FALSE,FALSE
"517",83396,55089660100,"Ozaukee County","WI",3353,1.07,5247017.613,10732.90058,55089,53004,TRUE,FALSE,FALSE
"518",83395,55089650300,"Ozaukee County","WI",6195,23.38,114469272.4,49070.66665,55089,53004,TRUE,FALSE,FALSE
"519",83394,55089650200,"Ozaukee County","WI",5147,2.15,10513176.36,15137.71781,55089,53004,TRUE,FALSE,FALSE
"520",83393,55089650102,"Ozaukee County","WI",2654,0.96,4682660.5,10732.97445,55089,53004,TRUE,FALSE,FALSE
"521",83392,55089630202,"Ozaukee County","WI",5709,5.05,24790789.71,21554.20102,55089,53004,TRUE,FALSE,FALSE
"522",83391,55089630201,"Ozaukee County","WI",4867,16.54,81276217.51,42073.34872,55089,53004,TRUE,FALSE,FALSE
"523",83390,55089630100,"Ozaukee County","WI",2726,0.93,4579376.223,14660.44241,55089,53004,TRUE,FALSE,FALSE
"524",83389,55089620100,"Ozaukee County","WI",6131,36.43,178886191.9,53549.13071,55089,53004,TRUE,FALSE,FALSE
"525",83388,55089610102,"Ozaukee County","WI",3893,37.72,185759737.8,54686.1845,55089,53004,TRUE,FALSE,FALSE
"526",83387,55089610101,"Ozaukee County","WI",4439,36.49,179658819.6,53619.45999,55089,53004,TRUE,FALSE,FALSE
"527",83456,55087012904,"Outagamie County","WI",NA,24.48,124064705,54203.22622,55087,54911,FALSE,TRUE,FALSE
"528",83455,55087012903,"Outagamie County","WI",NA,11.4,57817023.91,30104.94857,55087,54911,FALSE,TRUE,FALSE
"529",83454,55087012604,"Outagamie County","WI",NA,10.89,55037518.73,31922.45397,55087,54911,FALSE,TRUE,FALSE
"530",83453,55087012603,"Outagamie County","WI",NA,8.39,42437432.07,31469.33432,55087,54911,FALSE,TRUE,FALSE
"531",83452,55087012102,"Outagamie County","WI",NA,1.11,5583102.652,11134.47278,55087,54911,FALSE,TRUE,FALSE
"532",83451,55087012101,"Outagamie County","WI",NA,3.52,17752261.61,21250.65226,55087,54911,FALSE,TRUE,FALSE
"533",83450,55087011902,"Outagamie County","WI",NA,2.05,10354047.3,14370.16709,55087,54911,FALSE,TRUE,FALSE
"534",83449,55087011901,"Outagamie County","WI",NA,0.86,4364520.273,8592.229076,55087,54911,FALSE,TRUE,FALSE
"535",83448,55087011104,"Outagamie County","WI",NA,2.45,12403861.45,14763.93364,55087,54911,FALSE,TRUE,FALSE
"536",83447,55087011103,"Outagamie County","WI",NA,1.31,6601635.766,11743.21948,55087,54911,FALSE,TRUE,FALSE
"537",83446,55087011002,"Outagamie County","WI",NA,0.92,4633184.574,14106.37165,55087,54911,FALSE,TRUE,FALSE
"538",83445,55087011001,"Outagamie County","WI",NA,1.34,6759933.254,11039.29327,55087,54911,FALSE,TRUE,FALSE
"539",83444,55087010502,"Outagamie County","WI",NA,0.3,1520277.711,7462.983669,55087,54911,FALSE,TRUE,FALSE
"540",83443,55087010501,"Outagamie County","WI",NA,0.68,3450306.738,8222.827904,55087,54911,FALSE,TRUE,FALSE
"541",83386,55087940000,"Outagamie County","WI",4747,60.81,309375300.3,79926.66202,55087,54911,FALSE,TRUE,FALSE
"542",83385,55087013300,"Outagamie County","WI",8547,40.81,206505233.2,95510.74855,55087,54911,FALSE,TRUE,FALSE
"543",83384,55087013200,"Outagamie County","WI",3990,132.25,674117574.8,136941.8973,55087,54911,FALSE,TRUE,FALSE
"544",83383,55087013100,"Outagamie County","WI",5955,50,254747259.4,88973.20587,55087,54911,FALSE,TRUE,FALSE
"545",83382,55087012902,"Outagamie County","WI",3702,35.63,180652188.1,53782.48933,55087,54911,FALSE,TRUE,FALSE
"546",83381,55087012800,"Outagamie County","WI",7944,106.52,541124856.3,108155.2516,55087,54911,FALSE,TRUE,FALSE
"547",83380,55087012700,"Outagamie County","WI",6823,55.11,279549071.3,86326.19635,55087,54911,FALSE,TRUE,FALSE
"548",83379,55087012602,"Outagamie County","WI",5139,46.93,237168446.3,65726.49099,55087,54911,FALSE,TRUE,FALSE
"549",83378,55087012506,"Outagamie County","WI",4261,4.46,22505828.8,20229.19964,55087,54911,FALSE,TRUE,FALSE
"550",83377,55087012505,"Outagamie County","WI",4555,9.82,49683458.23,30565.48765,55087,54911,FALSE,TRUE,FALSE
"551",83376,55087012504,"Outagamie County","WI",3719,4.38,22137363.17,18881.70373,55087,54911,FALSE,TRUE,FALSE
"552",83375,55087012503,"Outagamie County","WI",4062,2.06,10404332.69,13899.74478,55087,54911,FALSE,TRUE,FALSE
"553",83374,55087012400,"Outagamie County","WI",2939,1.77,8950250.059,17678.78903,55087,54911,FALSE,TRUE,FALSE
"554",83373,55087012300,"Outagamie County","WI",1574,0.79,3991438.09,11045.29061,55087,54911,FALSE,TRUE,FALSE
"555",83372,55087012200,"Outagamie County","WI",2002,0.52,2652543.34,8145.475667,55087,54911,FALSE,TRUE,FALSE
"556",83371,55087012000,"Outagamie County","WI",6993,3.33,16796588.33,18542.00323,55087,54911,FALSE,TRUE,FALSE
"557",83370,55087011800,"Outagamie County","WI",1810,0.59,2963813.141,8833.124314,55087,54911,FALSE,TRUE,FALSE
"558",83369,55087011700,"Outagamie County","WI",2626,0.69,3468421.914,7637.86519,55087,54911,FALSE,TRUE,FALSE
"559",83368,55087011600,"Outagamie County","WI",7273,3,15155405.21,18561.18341,55087,54911,FALSE,TRUE,FALSE
"560",83367,55087011502,"Outagamie County","WI",4605,4.49,22698201.8,24377.36824,55087,54911,FALSE,TRUE,FALSE
"561",83366,55087011501,"Outagamie County","WI",3355,0.7,3548000.676,8513.409145,55087,54911,FALSE,TRUE,FALSE
"562",83365,55087011400,"Outagamie County","WI",5344,1.25,6296238.789,10217.5494,55087,54911,FALSE,TRUE,FALSE
"563",83364,55087011300,"Outagamie County","WI",3067,0.52,2613943.602,6866.911731,55087,54911,FALSE,TRUE,FALSE
"564",83363,55087011200,"Outagamie County","WI",3087,0.52,2616478.504,6869.914364,55087,54911,FALSE,TRUE,FALSE
"565",83362,55087011101,"Outagamie County","WI",5068,1.29,6497907.219,10325.06587,55087,54911,FALSE,TRUE,FALSE
"566",83361,55087010900,"Outagamie County","WI",2109,0.75,3763774.781,9864.296539,55087,54911,FALSE,TRUE,FALSE
"567",83360,55087010800,"Outagamie County","WI",1630,0.59,2993496.918,8035.154454,55087,54911,FALSE,TRUE,FALSE
"568",83359,55087010700,"Outagamie County","WI",4831,1.45,7334118.117,12562.27231,55087,54911,FALSE,TRUE,FALSE
"569",83358,55087010602,"Outagamie County","WI",4213,1.04,5263460.77,9862.2199,55087,54911,FALSE,TRUE,FALSE
"570",83357,55087010601,"Outagamie County","WI",3944,1.27,6396253.359,11772.35142,55087,54911,FALSE,TRUE,FALSE
"571",83356,55087010300,"Outagamie County","WI",2491,0.28,1420649.578,4710.664218,55087,54911,FALSE,TRUE,FALSE
"572",83355,55087010200,"Outagamie County","WI",4143,0.77,3902424.824,8028.307959,55087,54911,FALSE,TRUE,FALSE
"573",83354,55087010100,"Outagamie County","WI",2670,0.55,2791879.496,9336.777596,55087,54911,FALSE,TRUE,FALSE
"574",83442,55085970604,"Oneida County","WI",NA,121.6,648296266.5,129563.5021,55085,54463,FALSE,TRUE,FALSE
"575",83441,55085970603,"Oneida County","WI",NA,36.12,191816813.7,82242.58287,55085,54463,FALSE,TRUE,FALSE
"576",83440,55085970104,"Oneida County","WI",NA,199.04,1056805702,167346.6599,55085,54463,FALSE,TRUE,FALSE
"577",83439,55085970103,"Oneida County","WI",NA,145.89,769746143.2,142872.4602,55085,54463,FALSE,TRUE,FALSE
"578",83353,55085971500,"Oneida County","WI",4312,7.41,39268010.92,43132.9631,55085,54463,FALSE,TRUE,FALSE
"579",83352,55085971400,"Oneida County","WI",3605,3.79,20071901.12,30729.6306,55085,54463,FALSE,TRUE,FALSE
"580",83351,55085971300,"Oneida County","WI",1889,15.75,84095227.54,61808.67356,55085,54463,FALSE,TRUE,FALSE
"581",83350,55085971100,"Oneida County","WI",2032,68.44,362020608.7,90162.98633,55085,54463,FALSE,TRUE,FALSE
"582",83349,55085971002,"Oneida County","WI",2561,143.96,767583040.2,149181.994,55085,54463,FALSE,TRUE,FALSE
"583",83348,55085971001,"Oneida County","WI",1245,205.2,1087673051,195898.1174,55085,54463,FALSE,TRUE,FALSE
"584",83347,55085970900,"Oneida County","WI",2382,84.25,448392760.1,145061.6783,55085,54463,FALSE,TRUE,FALSE
"585",83346,55085970800,"Oneida County","WI",2513,39.53,211075830.9,80160.48101,55085,54463,FALSE,TRUE,FALSE
"586",83345,55085970601,"Oneida County","WI",1911,28.08,148981327.9,63965.77038,55085,54463,FALSE,TRUE,FALSE
"587",83344,55085970500,"Oneida County","WI",1752,33.31,176260232.4,63887.40507,55085,54463,FALSE,TRUE,FALSE
"588",83343,55085970400,"Oneida County","WI",2990,36.88,195142364.8,103047.5606,55085,54463,FALSE,TRUE,FALSE
"589",83342,55085970101,"Oneida County","WI",1453,67.33,358949557.9,84089.23397,55085,54463,FALSE,TRUE,FALSE
"590",83438,55083101302,"Oconto County","WI",NA,81.82,420395793.1,129999.4062,55083,54101,TRUE,FALSE,FALSE
"591",83437,55083101301,"Oconto County","WI",NA,28.09,143984442.2,56815.83581,55083,54101,TRUE,FALSE,FALSE
"592",83341,55083101200,"Oconto County","WI",3998,35,180639679.3,57731.98057,55083,54101,TRUE,FALSE,FALSE
"593",83340,55083101100,"Oconto County","WI",4721,98.73,508403404.7,138735.3614,55083,54101,TRUE,FALSE,FALSE
"594",83339,55083101000,"Oconto County","WI",3945,46.79,241410405.8,89926.51912,55083,54101,TRUE,FALSE,FALSE
"595",83338,55083100900,"Oconto County","WI",2938,47.45,245422417.4,96196.74979,55083,54101,TRUE,FALSE,FALSE
"596",83337,55083100800,"Oconto County","WI",2478,82.14,425253083.6,109370.2383,55083,54101,TRUE,FALSE,FALSE
"597",83336,55083100700,"Oconto County","WI",2981,65.2,336954834.9,94281.52815,55083,54101,TRUE,FALSE,FALSE
"598",83335,55083100600,"Oconto County","WI",2888,111.72,578432034.8,132694.5387,55083,54101,TRUE,FALSE,FALSE
"599",83334,55083100500,"Oconto County","WI",2249,177.29,922446623,198185.8275,55083,54101,TRUE,FALSE,FALSE
"600",83333,55083100300,"Oconto County","WI",2749,242.09,1266098393,168429.4263,55083,54101,TRUE,FALSE,FALSE
"601",83332,55081950900,"Monroe County","WI",5682,150.47,748753994.1,119489.0086,55081,54619,FALSE,FALSE,TRUE
"602",83331,55081950800,"Monroe County","WI",4504,159.76,795282369.2,145187.8125,55081,54619,FALSE,FALSE,TRUE
"603",83330,55081950700,"Monroe County","WI",4712,151.99,757907302.4,130027.9993,55081,54619,FALSE,FALSE,TRUE
"604",83329,55081950600,"Monroe County","WI",4353,6.32,31624467.41,26013.61764,55081,54619,FALSE,FALSE,TRUE
"605",83328,55081950500,"Monroe County","WI",6342,11.2,56055128.51,33414.59451,55081,54619,FALSE,FALSE,TRUE
"606",83327,55081950400,"Monroe County","WI",4742,5.3,26486429.81,32025.79753,55081,54619,FALSE,FALSE,TRUE
"607",83326,55081950300,"Monroe County","WI",6578,11.65,58232207.43,39442.89662,55081,54619,FALSE,FALSE,TRUE
"608",83325,55081950200,"Monroe County","WI",5162,264.75,1327527786,198721.9282,55081,54619,FALSE,FALSE,TRUE
"609",83324,55081950100,"Monroe County","WI",4814,146.64,736255652.4,120021.9414,55081,54619,FALSE,FALSE,TRUE
"610",83436,55079160302,"Milwaukee County","WI",NA,5.2,25083082.77,22919.8831,55079,53110,TRUE,FALSE,FALSE
"611",83435,55079160301,"Milwaukee County","WI",NA,6.8,32773606.35,28622.10974,55079,53110,TRUE,FALSE,FALSE
"612",83434,55079160206,"Milwaukee County","WI",NA,0.73,3510856.66,7597.81163,55079,53110,TRUE,FALSE,FALSE
"613",83433,55079160205,"Milwaukee County","WI",NA,1.24,6005568.801,9852.970839,55079,53110,TRUE,FALSE,FALSE
"614",83432,55079160102,"Milwaukee County","WI",NA,4.65,22442489.34,25033.3123,55079,53110,TRUE,FALSE,FALSE
"615",83431,55079160101,"Milwaukee County","WI",NA,1.9,9200255.121,15246.57901,55079,53110,TRUE,FALSE,FALSE
"616",83430,55079050104,"Milwaukee County","WI",NA,1.18,5726796.867,12444.77985,55079,53110,TRUE,FALSE,FALSE
"617",83429,55079050103,"Milwaukee County","WI",NA,1.33,6476891.125,12565.0445,55079,53110,TRUE,FALSE,FALSE
"618",83323,55079980000,"Milwaukee County","WI",0,0.8,3891948.176,29699.9264,55079,53110,TRUE,FALSE,FALSE
"619",83322,55079187400,"Milwaukee County","WI",3254,0.61,2957724.91,11624.19228,55079,53110,TRUE,FALSE,FALSE
"620",83321,55079187300,"Milwaukee County","WI",6507,3.01,14538159.97,15407.37855,55079,53110,TRUE,FALSE,FALSE
"621",83320,55079187200,"Milwaukee County","WI",5385,15.02,72435565.9,44036.04782,55079,53110,TRUE,FALSE,FALSE
"622",83319,55079187000,"Milwaukee County","WI",3558,0.14,673183.2578,6406.785098,55079,53110,TRUE,FALSE,FALSE
"623",83318,55079186900,"Milwaukee County","WI",2168,0.17,814919.1484,7793.998453,55079,53110,TRUE,FALSE,FALSE
"624",83317,55079186800,"Milwaukee County","WI",1739,2.2,10663733.48,19250.94996,55079,53110,TRUE,FALSE,FALSE
"625",83316,55079186600,"Milwaukee County","WI",2797,0.38,1861686.473,7568.134322,55079,53110,TRUE,FALSE,FALSE
"626",83315,55079186500,"Milwaukee County","WI",1993,0.47,2283987.145,6661.874961,55079,53110,TRUE,FALSE,FALSE
"627",83314,55079186400,"Milwaukee County","WI",1559,0.29,1428344.613,7628.518801,55079,53110,TRUE,FALSE,FALSE
"628",83313,55079186300,"Milwaukee County","WI",4144,0.46,2233596.785,6887.145317,55079,53110,TRUE,FALSE,FALSE
"629",83312,55079186200,"Milwaukee County","WI",1362,0.21,995343.2617,4061.8555,55079,53110,TRUE,FALSE,FALSE
"630",83311,55079186100,"Milwaukee County","WI",2175,0.19,945390.5469,3997.435447,55079,53110,TRUE,FALSE,FALSE
"631",83310,55079186000,"Milwaukee County","WI",1593,0.22,1091457.68,4596.195672,55079,53110,TRUE,FALSE,FALSE
"632",83309,55079185900,"Milwaukee County","WI",1165,0.19,903993.4414,4168.767286,55079,53110,TRUE,FALSE,FALSE
"633",83308,55079185800,"Milwaukee County","WI",1589,0.17,822900.2656,3811.822944,55079,53110,TRUE,FALSE,FALSE
"634",83307,55079185700,"Milwaukee County","WI",2100,0.26,1254429.77,4482.210799,55079,53110,TRUE,FALSE,FALSE
"635",83306,55079185600,"Milwaukee County","WI",1766,0.26,1267125.82,4426.974561,55079,53110,TRUE,FALSE,FALSE
"636",83305,55079185500,"Milwaukee County","WI",1625,0.34,1656420.457,5623.573165,55079,53110,TRUE,FALSE,FALSE
"637",83304,55079185400,"Milwaukee County","WI",1545,0.28,1336297.191,4719.935175,55079,53110,TRUE,FALSE,FALSE
"638",83303,55079185300,"Milwaukee County","WI",4595,2.82,13685172.16,17235.35331,55079,53110,TRUE,FALSE,FALSE
"639",83302,55079185200,"Milwaukee County","WI",4985,1.16,5628283.949,12885.42637,55079,53110,TRUE,FALSE,FALSE
"640",83301,55079185100,"Milwaukee County","WI",4217,1.4,6798907.551,12079.31031,55079,53110,TRUE,FALSE,FALSE
"641",83300,55079180500,"Milwaukee County","WI",4526,1.21,5827907.723,9698.983247,55079,53110,TRUE,FALSE,FALSE
"642",83299,55079180400,"Milwaukee County","WI",2640,0.64,3113937.238,7315.253298,55079,53110,TRUE,FALSE,FALSE
"643",83298,55079180300,"Milwaukee County","WI",3291,1.48,7162780.957,14262.38047,55079,53110,TRUE,FALSE,FALSE
"644",83297,55079180200,"Milwaukee County","WI",4602,0.44,2122730.984,6054.844789,55079,53110,TRUE,FALSE,FALSE
"645",83296,55079180100,"Milwaukee County","WI",3047,1,4860836.539,16136.37977,55079,53110,TRUE,FALSE,FALSE
"646",83295,55079170700,"Milwaukee County","WI",2725,0.54,2604837.965,10076.20059,55079,53110,TRUE,FALSE,FALSE
"647",83294,55079170600,"Milwaukee County","WI",3237,0.57,2771040.082,7998.007783,55079,53110,TRUE,FALSE,FALSE
"648",83293,55079170500,"Milwaukee County","WI",2282,0.34,1646378.906,6270.849717,55079,53110,TRUE,FALSE,FALSE
"649",83292,55079170400,"Milwaukee County","WI",3324,0.6,2910454.051,6985.106527,55079,53110,TRUE,FALSE,FALSE
"650",83291,55079170300,"Milwaukee County","WI",2613,0.5,2392635.625,6248.149688,55079,53110,TRUE,FALSE,FALSE
"651",83290,55079170200,"Milwaukee County","WI",3755,0.89,4287948.25,8337.248296,55079,53110,TRUE,FALSE,FALSE
"652",83289,55079170100,"Milwaukee County","WI",2673,1.4,6748883.637,11613.32953,55079,53110,TRUE,FALSE,FALSE
"653",83288,55079160203,"Milwaukee County","WI",6451,3.5,16882473.78,19684.459,55079,53110,TRUE,FALSE,FALSE
"654",83287,55079160202,"Milwaukee County","WI",7549,4.43,21384592.06,22313.62185,55079,53110,TRUE,FALSE,FALSE
"655",83286,55079150304,"Milwaukee County","WI",4318,2.73,13196241.14,18372.69566,55079,53110,TRUE,FALSE,FALSE
"656",83285,55079150303,"Milwaukee County","WI",4950,2.57,12396410.59,14823.52192,55079,53110,TRUE,FALSE,FALSE
"657",83284,55079150301,"Milwaukee County","WI",5887,6.18,29832806.47,26520.69354,55079,53110,TRUE,FALSE,FALSE
"658",83283,55079150100,"Milwaukee County","WI",9269,5.17,24987591.91,21884.21292,55079,53110,TRUE,FALSE,FALSE
"659",83282,55079140202,"Milwaukee County","WI",5677,1.59,7707756.625,13988.52104,55079,53110,TRUE,FALSE,FALSE
"660",83281,55079140201,"Milwaukee County","WI",5353,1.8,8693778.414,13323.80143,55079,53110,TRUE,FALSE,FALSE
"661",83280,55079140100,"Milwaukee County","WI",3156,2.18,10547593.43,16831.25873,55079,53110,TRUE,FALSE,FALSE
"662",83279,55079130200,"Milwaukee County","WI",2949,1.08,5202503.176,9135.420823,55079,53110,TRUE,FALSE,FALSE
"663",83278,55079130100,"Milwaukee County","WI",4762,2.12,10259692.46,17349.66973,55079,53110,TRUE,FALSE,FALSE
"664",83277,55079120502,"Milwaukee County","WI",5275,1.57,7584347.355,14178.33287,55079,53110,TRUE,FALSE,FALSE
"665",83276,55079120501,"Milwaukee County","WI",3984,1.01,4865463.297,16231.85785,55079,53110,TRUE,FALSE,FALSE
"666",83275,55079120400,"Milwaukee County","WI",6980,1.85,8958368.719,17216.73335,55079,53110,TRUE,FALSE,FALSE
"667",83274,55079120300,"Milwaukee County","WI",1997,0.34,1656813.309,9646.611532,55079,53110,TRUE,FALSE,FALSE
"668",83273,55079120203,"Milwaukee County","WI",3910,1.25,6043219.121,14983.21911,55079,53110,TRUE,FALSE,FALSE
"669",83272,55079120202,"Milwaukee County","WI",3155,0.69,3340922.418,9124.766775,55079,53110,TRUE,FALSE,FALSE
"670",83271,55079120201,"Milwaukee County","WI",3520,0.72,3474503.609,8046.14242,55079,53110,TRUE,FALSE,FALSE
"671",83270,55079120102,"Milwaukee County","WI",3872,2.02,9759372.121,15730.911,55079,53110,TRUE,FALSE,FALSE
"672",83269,55079120101,"Milwaukee County","WI",4540,2.07,10022946.64,14541.9061,55079,53110,TRUE,FALSE,FALSE
"673",83268,55079110100,"Milwaukee County","WI",4270,1.12,5421451.949,13644.12343,55079,53110,TRUE,FALSE,FALSE
"674",83267,55079101800,"Milwaukee County","WI",2612,0.59,2867809.25,7047.987455,55079,53110,TRUE,FALSE,FALSE
"675",83266,55079101700,"Milwaukee County","WI",3253,0.36,1744622.859,6420.308994,55079,53110,TRUE,FALSE,FALSE
"676",83265,55079101600,"Milwaukee County","WI",4459,0.56,2721523.449,7931.879996,55079,53110,TRUE,FALSE,FALSE
"677",83264,55079101500,"Milwaukee County","WI",4463,0.41,1966999.418,6386.357411,55079,53110,TRUE,FALSE,FALSE
"678",83263,55079101400,"Milwaukee County","WI",3596,0.52,2518333.102,6760.226894,55079,53110,TRUE,FALSE,FALSE
